frame,num_objects,detector_latency_ms,reid_latency_ms
574,1,23.40817,27.54593
575,0,23.5517,0.00858
576,0,23.71359,0.00906
577,0,23.7205,0.00834
578,0,24.61123,0.00715
579,0,19.29903,0.00739
580,0,23.89026,0.00882
581,0,24.80412,0.00834
582,0,23.82708,0.00882
583,0,23.70763,0.00858
584,0,23.85974,0.00882
585,0,24.17207,0.00882
586,0,23.93723,0.00882
587,0,23.59128,0.00858
588,0,24.05334,0.00906
589,1,24.03092,31.77261
590,1,18.43524,24.01996
591,1,23.28682,27.15993
592,1,23.01645,24.70183
593,0,18.05663,0.00882
594,0,20.20597,0.00811
595,0,23.07534,0.00787
596,1,18.28527,24.48678
597,0,18.09096,0.00811
598,1,19.36054,24.54829
599,1,19.382,24.53566
600,1,18.97907,27.01759
601,1,21.28649,25.61259
602,1,21.21758,24.64223
603,1,20.96486,24.81294
604,1,20.61534,24.68729
605,1,21.08788,24.94431
606,0,20.69235,0.00811
607,1,21.01755,28.71418
608,0,20.94507,0.00739
609,0,22.47238,0.00787
610,0,21.86942,0.00787
611,0,20.89643,0.00691
612,0,21.08216,0.00715
613,0,20.92934,0.00691
614,0,20.93744,0.00787
615,1,27.53615,27.28558
616,0,23.47279,0.00882
617,0,23.4313,0.00858
618,0,23.18096,0.00834
619,1,23.51642,27.28295
620,1,23.16976,29.62947
621,1,22.8436,27.31752
622,1,23.14949,28.07212
623,1,23.47779,29.63519
624,1,25.96259,24.47844
625,1,23.77057,27.24957
626,1,23.21076,27.28963
627,2,22.12763,32.26495
628,1,19.53316,26.20506
629,2,18.91756,32.14383
630,1,19.31119,27.47202
631,2,19.76418,32.95064
632,1,19.39607,25.28977
633,1,20.3743,24.49536
634,1,19.69337,24.53375
635,1,21.12889,24.53876
636,1,19.88983,25.0442
637,1,19.50574,26.34716
638,2,18.4195,32.22013
639,2,19.99187,32.73296
640,2,20.3445,32.59325
641,2,22.25876,32.24087
642,1,21.65675,24.73378
643,2,19.33837,33.12135
644,1,19.55891,24.63341
645,1,20.60366,24.70613
646,2,18.58926,32.7878
