frame,num_objects,detector_latency_ms,reid_latency_ms
593,0,54.51155,0.00787
594,0,57.47008,0.00811
595,0,59.81112,0.00787
596,0,55.79472,0.00763
597,0,55.40919,0.00715
598,0,56.44345,0.00715
599,0,58.8305,0.00739
600,0,57.64389,0.00715
601,0,54.14319,0.00739
602,0,60.18734,0.00834
603,0,57.36351,0.00763
604,0,75.45972,0.00787
605,0,66.36882,0.00739
606,0,57.2021,0.00739
607,0,72.78132,0.00715
608,1,63.26032,30.43962
609,0,64.36181,0.00811
610,0,61.62047,0.00644
611,0,56.69427,0.00763
612,1,58.18605,24.62888
613,0,59.61657,0.00739
614,0,57.96313,0.00763
615,0,60.46367,0.00739
616,0,59.18145,0.00834
617,0,58.78568,0.00811
618,1,56.60319,30.06506
619,0,53.41744,0.00739
620,0,55.78613,0.00811
621,0,54.91495,0.00691
622,0,74.826,0.00858
623,0,66.13922,0.00715
624,0,54.19946,0.00787
625,0,59.05581,0.00763
626,0,56.32067,0.00811
627,1,55.67718,24.50633
628,1,69.29612,27.36306
629,1,64.94141,24.45173
630,1,56.40554,24.45626
631,1,58.66718,24.82748
632,1,58.85696,24.50895
633,1,59.14998,24.98913
634,1,59.64398,24.86968
635,1,56.69308,24.53303
636,1,57.14607,24.88708
637,1,56.23245,24.60194
638,1,59.59892,26.98398
639,1,53.4842,25.18415
640,1,55.99141,25.01106
641,1,58.00343,24.79744
642,1,63.62557,24.79076
643,1,59.9916,28.1291
644,1,53.4873,24.45483
645,1,59.06248,24.5595
646,1,54.79145,24.89781
647,1,59.3648,25.10118
648,1,59.618,24.66583
649,1,59.89265,24.51015
650,1,56.43892,27.83108
651,1,60.93025,24.64032
652,1,58.50625,24.6706
653,1,57.62029,24.97673
654,1,62.90174,25.01917
655,1,55.77636,25.20132
656,1,57.95527,24.79863
657,1,60.20808,24.79029
658,1,58.86459,24.56951
659,1,55.79925,25.41304
660,1,56.71906,24.81937
661,1,56.72789,24.94764
662,1,53.67875,24.67918
663,1,57.2269,27.52233
664,1,58.98046,24.83106
665,1,55.66716,28.48601
666,1,64.72397,24.9207
667,1,53.7703,24.88017
668,1,58.25853,24.84655
669,1,62.33001,24.71757
670,1,62.15835,24.49584
671,1,58.15649,26.79276
672,1,56.33235,24.71375
673,1,56.71287,24.72901
674,1,57.25193,24.88232
675,1,57.96027,24.88232
676,1,58.4631,24.46675
677,1,57.64174,24.4205
678,1,56.34189,24.88446
679,1,60.37617,26.61538
680,1,58.36701,24.92261
681,1,55.9063,28.65624
682,1,72.56031,26.97587
683,1,73.34208,27.03667
684,2,73.04144,31.79574
685,2,62.26349,32.39441
686,2,60.16946,32.49526
687,2,58.53033,32.67121
688,2,59.01337,32.38845
689,2,63.21001,32.89986
690,2,57.36351,33.2005
691,2,55.62997,33.58746
692,2,60.8089,31.61883
693,2,57.26266,31.55231
694,1,56.24056,24.66011
695,1,59.2916,24.33968
696,2,55.11045,31.59595
697,1,62.57296,24.82176
698,1,59.42941,24.96433
699,2,60.59575,35.5866
700,2,61.5778,32.36723
701,2,61.6467,32.13453
702,2,61.44214,32.51815
703,1,55.4378,24.39427
704,1,54.17824,24.48916
705,0,62.34002,0.00811
706,0,57.28316,0.00763
707,0,52.96731,0.00715
708,0,60.82726,0.00715
709,0,57.37972,0.00834
710,0,57.07574,0.00811
711,0,73.31562,0.00763
712,0,61.70535,0.00763
713,1,57.07026,24.69826
714,1,58.19201,24.84179
715,1,61.70058,26.2723
716,0,58.70438,0.00858
717,0,58.32458,0.00763
718,0,55.04084,0.00787
719,0,54.34704,0.00763
720,0,62.79969,0.00811
721,0,58.59327,0.00739
722,0,53.77793,0.00763
723,0,58.38966,0.00787
724,0,57.49774,0.00763
725,0,73.09532,0.00858
726,0,72.7632,0.00834
727,0,72.98779,0.00834
728,0,73.41313,0.00906
729,0,72.87836,0.00834
730,0,63.96961,0.00763
731,0,53.41339,0.00834
732,1,56.64945,24.7519
733,2,59.51262,33.80561
734,2,54.54826,32.33981
735,2,55.07827,32.5253
736,2,61.13172,32.39131
737,2,55.80306,31.79908
738,2,59.67093,32.17578
739,2,59.47399,32.12953
740,2,56.8459,32.20177
741,2,65.15479,32.90892
742,1,63.65538,26.17764
743,2,66.52093,32.97424
744,2,58.68483,32.13453
745,1,61.80954,25.04826
746,1,63.14087,24.95074
747,1,61.08785,25.45452
748,1,58.9869,24.76525
749,1,77.82769,29.03628
750,1,59.11732,28.34058
751,1,59.83353,25.30146
752,1,59.30114,25.34914
753,1,57.62053,25.41041
754,1,58.72822,24.63293
755,1,55.21107,24.55354
756,1,58.40874,25.19011
757,1,60.28628,24.61815
758,1,57.61623,25.00844
759,2,60.30273,31.97002
